Survey Request ID,Survey Request Created At,Survey Request Dispatch At,Person ID,Person Created At,Person Email,Person Name,Latest Event,Latest Event Timestamp,Survey Response ID,Survey Response Score,Survey Response Comment,Survey Response Created At,Survey Response Notes,Survey Response Tags,Import ID,Import Size,Import Created At,Import Dispatched At,API,Channel,application_id,assignee_name,conversation_id,customer_id,Delighted Browser,Delighted Device Type,Delighted Operating System,Delighted Source,internal_case_tags,lcs_prior_to_withdrawn,withdrawn_lifecycle_stage,Additional Question: Thanks for your response. Please tell us a bit more about how we could improve. (ID: text_ZH0ENW)
3856177671,3/24/2023 10:38,3/29/2023 7:32,1276407779,3/27/2023 12:04,,,unsubscribed,3/10/2023 22:12,,,,,,,,,,,Yes,Email,5336742,,40478871-202b-43c4-8e0a-4dd8d1,49718957,,,,Email,,application_not_started,application_closed_withdrawn,
3864667849,2/28/2023 16:17,3/1/2023 13:21,1284498766,3/15/2023 15:15,,,opened,3/28/2023 9:58,,,,,,,,,,,Yes,Email,6065284,,552204f3-6c59-43d7-a497-6ecd3a,58111792,,,,Email,,sign_and_exam,application_closed_withdrawn,
3846243325,3/8/2023 8:56,3/7/2023 10:01,1276889808,3/27/2023 15:26,,,opened,3/30/2023 8:45,,,,,,,,,,,Yes,Email,5099217,,937665b4-d557-4b1b-8a69-cb088e,43534046,,,,Email,,application_in_underwriting,withdrawn,
3854645504,3/6/2023 13:40,3/10/2023 12:10,1252395378,3/6/2023 13:45,,,surveyed,3/7/2023 10:30,,,,,,,,,,,Yes,Email,6165094,,ef431c68-c041-4e0a-9eef-1052fc,62882888,,,,Email,,application_requested,withdrawn,
3855232036,3/5/2023 15:14,3/6/2023 15:14,1248342858,3/12/2023 16:14,,,suppressed,3/18/2023 11:04,,,,,,,,,,,Yes,Email,5612277,,f753eb89-36bc-482a-90b2-b175bc,50782935,,,,Email,,application_requested,withdrawn,
3862196437,3/22/2023 16:23,3/24/2023 9:11,1222835798,3/14/2023 13:55,,,bounced,3/25/2023 22:19,,,,,,,,,,,Yes,Email,6322999,,9870655f-2416-49f2-9523-a486e3,47581756,,,,Email,,application_requested,withdrawn,
3867743324,3/8/2023 15:37,3/28/2023 13:33,1318978486,3/8/2023 15:38,,,opened,3/25/2023 13:27,,,,,,,,,,,Yes,Email,5447874,,aba86158-2e1c-4ffb-a7ac-7e6b8e,60297932,,,,Email,,application_in_underwriting,withdrawn,
3862743205,3/14/2023 16:15,3/16/2023 13:59,1278183582,3/11/2023 11:03,,,surveyed,3/13/2023 16:32,,,,,,,,,,,Yes,Email,6326855,,0a53dcc8-5f87-4e3e-8353-cb5e87,56830762,,,,Email,,application_requested,withdrawn,
3873305252,3/24/2023 8:01,3/25/2023 12:37,1320290446,1/12/2023 11:09,,,surveyed,3/7/2023 15:38,,,,,,,,,,,Yes,Email,4602462,,710338ca-b4de-4746-9bed-467fb2,49166955,,,,Email,,aps_ordered,withdrawn,
3849688867,3/15/2023 10:42,3/17/2023 11:21,1259158948,3/7/2023 9:38,,,suppressed,3/24/2023 9:03,,,,,,,,,,,Yes,Email,6079370,,0bcd5e43-5aa7-4892-b67f-48abcf,57615939,,,,Email,,application_not_started,withdrawn,
3843309875,3/16/2023 12:30,3/14/2023 9:58,1221486572,3/9/2023 14:42,,,opened,3/11/2023 10:57,,,,,,,,,,,Yes,Email,6115407,,df7cc4bf-aa61-446c-a276-4a4228,61233987,,,,Email,,application_requested,withdrawn,
3868951516,3/21/2023 9:53,3/24/2023 10:27,1329801609,3/27/2023 9:36,,,opened,3/25/2023 0:39,,,,,,,,,,,Yes,Email,5854169,,5d23bddc-7895-4051-af61-7d9fd9,53942731,,,,Email,,application_requested,withdrawn,
3872335435,3/30/2023 9:38,3/25/2023 11:09,1310280446,3/5/2023 15:15,,,opened,3/15/2023 16:14,,,,,,,,,,,Yes,Email,5803270,,980cc844-1d8e-4584-8669-35e5b4,58192788,,,,Email,,application_requested,withdrawn,
3863997517,3/8/2023 15:14,3/2/2023 15:14,1308504728,3/12/2023 16:38,,,opened,3/27/2023 1:22,,,,,,,,,,,Yes,Email,6220540,,42b56e57-a055-465f-99b1-7ab76e,58410720,,,,Email,,sign_and_exam,withdrawn,
3853715106,3/28/2023 10:31,3/29/2023 10:31,1232770811,3/27/2023 11:38,,,surveyed,3/24/2023 11:39,,,,,,,,,,,Yes,Email,5872860,,badc1593-1649-436a-9850-4b00de,62027908,,,,Email,,application_not_started,application_closed_withdrawn,
3867922829,3/24/2023 10:35,3/21/2023 7:36,1313836070,3/24/2023 9:52,,,suppressed,3/30/2023 8:36,,,,,,,,,,,Yes,Email,6116894,,329db12e-5010-49d2-b7ba-420d44,56043456,,,Windows,Email,,sign_and_exam,withdrawn,
3859770940,2/28/2023 22:31,3/2/2023 7:28,1255506773,2/28/2023 9:22,,,surveyed,3/3/2023 0:56,,,,,,,,,,,Yes,Email,6261436,,b5efb5e3-2f81-4499-8f4e-c57926,55764223,,,,Email,,application_requested,withdrawn,
3866400628,3/6/2023 9:17,3/23/2023 12:44,1329869588,3/15/2023 7:59,,,opened,3/20/2023 7:12,,,,,,,,,,,Yes,Email,5989118,,3a3e024e-6a8d-4207-b526-d8b7b5,52218024,,,,Email,,application_requested,withdrawn,
3853976638,3/13/2023 11:03,3/22/2023 14:34,1249373461,3/21/2023 16:14,,,opened,3/26/2023 11:07,,,,,,,,,,,Yes,Email,5122712,,423b7be2-9b02-4eb0-83e9-f556f3,45958233,,,,Email,,application_requested,withdrawn,
3855058058,3/3/2023 7:40,3/4/2023 8:43,1259570306,3/11/2023 16:37,,,suppressed,3/16/2023 16:04,,,,,,,,,,,Yes,Email,6005701,,0759226f-780c-420a-acd5-a16703,53149971,,,,Email,,application_requested,withdrawn,
3874665373,3/23/2023 15:50,3/31/2023 9:30,1319415463,3/30/2023 17:03,,,opened,3/22/2023 8:52,,,,,,,,,,,Yes,Email,5695273,,c0f13839-e237-48c8-80d8-9f0ef8,59068819,,,,Email,,sign_and_exam,withdrawn,
3867995477,3/4/2023 7:33,3/3/2023 13:25,1318905661,3/27/2023 9:43,,,surveyed,3/30/2023 14:58,,,,,,,,,,,Yes,Email,6161163,,bd15c98b-09e9-4807-98d0-222b98,53846367,,,,Email,,sign_and_exam,withdrawn,
3865777096,3/30/2023 8:52,3/24/2023 17:38,1305940148,3/25/2023 10:19,,,surveyed,3/2/2023 9:06,,,,,,,,,,,Yes,Email,5516392,,421d35cf-9c41-4528-b7b8-f2851e,63035367,,,,Email,,sign_and_exam,application_closed_withdrawn,
3858194102,3/20/2023 9:07,3/24/2023 14:39,1270694584,3/20/2023 8:59,,,opened,3/21/2023 8:54,,,,,,,,,,,Yes,Email,5907209,,fed7ff9a-ca40-4547-a74e-3dc90d,59245546,,,,Email,,sign_and_exam,application_closed_withdrawn,
3865863763,3/29/2023 15:39,3/31/2023 15:30,1304884606,3/17/2023 14:38,,,suppressed,3/22/2023 18:10,,,,,,,,,,,Yes,Email,5624290,,b1dc4351-503a-4b36-95ce-1c662c,57801297,,,,Email,,sign_and_exam,application_closed_withdrawn,
3858837152,3/28/2023 10:11,3/27/2023 10:13,1329615235,3/17/2023 12:28,,,surveyed,3/21/2023 16:34,,,,,,,,,,,Yes,Email,6368996,,3398fd9b-530f-448b-981e-780ffd,63796161,,,,Email,,sign_and_exam,withdrawn,
3840770387,3/2/2023 13:18,3/3/2023 14:58,1214571853,3/28/2023 19:38,,,surveyed,3/28/2023 18:50,,,,,,,,,,,Yes,Email,6410690,,188b1bc0-1707-404a-bd4b-b5d2f9,62514380,,,,Email,,sign_and_exam,withdrawn,
3870358255,3/9/2023 11:34,3/7/2023 9:13,1321599203,3/28/2023 10:43,,,surveyed,3/30/2023 8:36,,,,,,,,,,,Yes,Email,6393626,,aad0d102-8996-4cac-adfe-2a3529,64187302,,,,Email,,application_requested,withdrawn,
3872485619,3/18/2023 15:41,3/18/2023 13:35,1296797641,3/28/2023 19:38,,,surveyed,3/23/2023 19:49,,,,,,,,,,,Yes,Email,5830164,,d947f168-f8d5-4248-9d4e-f55096,58075111,,,,Email,,sign_and_exam,withdrawn,
3849392400,3/28/2023 10:06,3/31/2023 11:08,1237630010,3/29/2023 13:24,,,surveyed,3/7/2023 15:17,,,,,,,,,,,Yes,Email,6094873,,f0f0375f-ffa4-4435-a2d7-9bb37c,55130490,,,,Email,,sign_and_exam,underwriting_application_closed_withdrawn,
3852987355,3/30/2023 12:07,3/30/2023 9:14,1314480057,3/16/2023 15:02,,,opened,3/11/2023 19:10,,,,,,,,,,,Yes,Email,5599342,,a6fa0226-d209-4d1a-a981-b80026,58504699,,,,Email,,application_requested,withdrawn,
3857058181,3/7/2023 13:34,3/28/2023 9:56,1279325767,3/15/2023 11:53,,,opened,3/20/2023 21:45,,,,,,,,,,,Yes,Email,6316404,,75d7f355-2b35-49bd-902f-66c86b,60584459,,,,Email,,application_requested,withdrawn,
3848497570,3/24/2023 13:41,3/30/2023 9:45,1297437306,3/27/2023 16:08,,,opened,3/2/2023 11:39,,,,,,,,,,,Yes,Email,5459440,,065a61bc-1c7d-4bc8-bbb0-b1af2d,60660447,,,,Email,,application_requested,withdrawn,
3840450937,3/22/2023 11:39,3/22/2023 14:31,1152651397,3/22/2023 13:18,,,opened,3/4/2023 7:07,,,,,,,,,,,Yes,Email,5834554,,aa41f8df-aec3-4566-9809-ab5506,60327411,,,,Email,,application_requested,application_closed_withdrawn,
3849415743,2/28/2023 19:26,3/1/2023 14:49,1273370048,3/17/2023 9:35,,,opened,3/29/2023 15:02,,,,,,,,,,,Yes,Email,6038024,,2fc40111-ba70-4a5e-91fc-f09be4,61022926,,,,Email,,sign_and_exam,withdrawn,
3867460515,3/23/2023 11:17,3/24/2023 9:04,1320068010,3/8/2023 14:42,,,surveyed,3/24/2023 15:48,,,,,,,,,,,Yes,Email,5469523,,07995cde-a7d4-4e64-815d-e52083,59295751,,,,Email,,application_requested,withdrawn,
3864625079,3/30/2023 9:15,3/2/2023 11:03,1334232572,3/17/2023 11:41,,,opened,3/24/2023 15:45,,,,,,,,,,,Yes,Email,6240162,,a9abc8d2-3459-43d8-ad6e-4ae6d4,59490265,,,,Email,,sign_and_exam,withdrawn,
3854174580,3/10/2023 11:20,3/10/2023 8:01,1262299216,3/11/2023 9:20,,,suppressed,3/4/2023 8:18,,,,,,,,,,,Yes,Email,5335976,,a9b3ab49-81a2-4cf7-b5df-bc3c40,54630356,,,,Email,,application_requested,application_closed_withdrawn,
3868357287,3/13/2023 16:54,3/7/2023 15:14,1327492890,3/28/2023 16:14,,,surveyed,3/29/2023 10:01,,,,,,,,,,,Yes,Email,6356872,,eb2b7289-95a0-4e70-93e2-d55c49,62625940,,,,Email,,application_requested,withdrawn,
3858044996,3/30/2023 13:46,3/29/2023 15:24,1311598878,3/21/2023 8:24,,,surveyed,3/23/2023 13:13,,,,,,,,,,,Yes,Email,6193479,,95b0f74e-b488-49b7-b4f1-6a2e74,62122427,,,,Email,,application_requested,withdrawn,
3869297657,3/22/2023 15:20,3/23/2023 14:51,1321068427,3/27/2023 13:30,,,suppressed,3/24/2023 13:46,,,,,,,,,,,Yes,Email,6223187,,6cc81cdb-cb6d-49ef-8076-176708,61313317,,,,Email,,sign_and_exam,withdrawn,
3869019141,3/4/2023 9:47,3/3/2023 15:01,1279418221,3/16/2023 10:52,,,opened,4/3/2023 6:30,,,,,,,,,,,Yes,Email,6159434,,96ae6f9e-e41c-4a88-bb80-19f63b,55088595,,,,Email,,application_requested,withdrawn,
3872188440,3/20/2023 12:11,3/21/2023 7:15,1330570902,3/25/2023 14:54,,,surveyed,3/11/2023 15:37,,,,,,,,,,,Yes,Email,5749325,,467dc80c-a87e-44f6-aaca-8be6c8,52224534,,,,Email,,application_requested,withdrawn,
3865928260,3/7/2023 7:08,3/10/2023 13:14,1279155090,3/15/2023 12:38,,,surveyed,3/28/2023 11:24,,,,,,,,,,,Yes,Email,6035622,,a2d72004-cff5-4df2-98fe-fc71d6,60424482,,,,Email,,application_requested,withdrawn,
3869870797,3/24/2023 13:20,3/25/2023 10:01,1325950772,3/17/2023 13:26,,,suppressed,3/25/2023 9:46,,,,,,,,,,,Yes,Email,4993829,,10a1364d-dcd2-45f9-9152-7f4a80,51580431,,,,Email,,application_requested,application_closed_withdrawn,
3859711537,3/9/2023 12:05,3/25/2023 9:26,1304100133,3/20/2023 9:51,,,throttled,3/28/2023 7:12,,,,,,,,,,,Yes,Email,6365460,,531b48ac-dcb0-40f5-944e-e18f9b,56965660,,,,Email,,application_requested,withdrawn,
3852701081,3/10/2023 16:01,3/11/2023 6:04,1243488965,3/17/2023 14:57,,,opened,3/30/2023 15:57,,,,,,,,,,,Yes,Email,6245555,,3e0fb02b-a259-45d7-b948-439cf0,53917318,,,,Email,,aps_ordered,withdrawn,
3842485498,2/28/2023 7:47,3/1/2023 12:15,1188502130,3/6/2023 10:39,,,surveyed,3/25/2023 15:13,,,,,,,,,,,Yes,Email,4763554,,e34075f5-12bb-4f23-9b06-8d7d41,46355115,,,,Email,,application_requested,withdrawn,
3860122309,3/1/2023 10:45,3/24/2023 12:22,1257921858,3/14/2023 16:38,,,suppressed,3/16/2023 16:36,,,,,,,,,,,Yes,Email,6344375,,e6b96812-c7a7-4c31-b9ec-b6625f,61560307,,,,Email,,application_requested,withdrawn,
3859827506,3/22/2023 14:51,3/22/2023 11:11,1321132551,3/23/2023 15:50,,,opened,3/24/2023 16:25,,,,,,,,,,,Yes,Email,5959386,,6f4dd868-1412-41a6-998a-665454,57990854,,,,Email,,application_requested,withdrawn,
3864611092,3/17/2023 11:35,3/18/2023 13:32,1299974206,3/3/2023 10:55,,,suppressed,3/26/2023 9:06,,,,,,,,,,,Yes,Email,5820609,,7dab339c-6d2d-4ec4-a7db-27b6db,61147524,,,,Email,,application_not_started,application_closed_incomplete_went_cold,
3862310270,3/23/2023 9:55,3/29/2023 12:06,1311700744,3/23/2023 10:57,,,suppressed,3/4/2023 8:50,,,,,,,,,,,Yes,Email,5711244,,32012a57-c1b0-404e-a9ca-fb043f,56232070,,,,Email,,sign_and_exam,withdrawn,
3867927067,3/6/2023 9:00,3/15/2023 10:39,1327354327,3/18/2023 8:36,,,surveyed,3/29/2023 13:24,,,,,,,,,,,Yes,Email,4802937,,9229ecaa-f91e-4c08-a455-717992,58646985,,,,Email,,sign_and_exam,withdrawn,
3861271461,3/9/2023 11:02,3/10/2023 16:06,1316771451,3/9/2023 18:07,,,surveyed,3/2/2023 9:18,,,,,,,,,,,Yes,Email,6188994,,88734f08-a47b-4283-b208-6d2831,58969398,,,,Email,,sign_and_exam,application_closed_withdrawn,
3865314335,3/9/2023 15:14,3/6/2023 15:15,1328657716,3/28/2023 16:14,,,surveyed,3/10/2023 15:38,,,,,,,,,,,Yes,Email,6010799,,591f578b-8f58-48da-8818-ce5010,59504092,,,,Email,,application_requested,withdrawn,
3862588110,3/22/2023 12:46,3/23/2023 13:09,1299016272,3/27/2023 9:48,,,surveyed,4/2/2023 14:29,,,,,,,,,,,Yes,Email,6112090,,a4538b3a-6695-42ad-8edb-ed696e,62275400,,,,Email,,application_requested,withdrawn,
3844928095,2/28/2023 12:16,3/2/2023 8:44,1286837145,3/22/2023 19:02,,,opened,3/24/2023 13:55,,,,3/1/2023 12:21,,,,,,,Yes,Email,5720520,,07c9483c-64ea-4cd4-be4b-39ac17,58507483,,,,Email,,sign_and_exam,application_closed_withdrawn,
3850603150,3/1/2023 13:06,3/17/2023 9:45,1245359881,3/29/2023 9:54,,,surveyed,4/3/2023 2:38,,,,,,,,,,,Yes,Email,5301440,,c47b8c00-524b-4704-b123-1f429a,49420023,,,,Email,,policy_rejected,underwriting_application_closed_withdrawn,
3856954946,3/27/2023 8:33,3/3/2023 14:03,1262264076,3/28/2023 13:25,,,opened,3/17/2023 18:54,,,,,,,,,,,Yes,Email,5681213,,bc3797a3-e639-44d2-9f13-def45f,57340323,,,,Email,,case_closed_incomplete,withdrawn,
3864316793,3/30/2023 8:22,3/10/2023 13:37,1332537324,3/7/2023 15:02,,,suppressed,3/30/2023 13:05,,,,,,,,,,,Yes,Email,5988381,,9a93ea8a-7a14-45f5-b39e-dd7ed9,62566783,,,,Email,,application_requested,withdrawn,
3868782672,3/23/2023 16:18,3/10/2023 19:35,1291938883,3/7/2023 14:18,,,surveyed,3/3/2023 9:22,,,,,,,,,,,Yes,Email,6171127,,aba86158-2e1c-4ffb-a7ac-7e6b8e,61388639,,,,Email,,application_requested,withdrawn,
3859090594,3/26/2023 15:13,3/29/2023 8:28,1318758447,3/27/2023 13:28,,,surveyed,4/1/2023 8:13,,,,,,,,,,,Yes,Email,6121425,,e2eeebeb-c3df-4698-aa80-7909cf,55879051,,,,Email,,application_requested,withdrawn,
3869964733,3/13/2023 11:03,3/1/2023 8:08,1306632198,3/27/2023 8:01,,,surveyed,3/9/2023 8:36,,,,,,,,,,,Yes,Email,5922904,,a26d6a20-fa30-4ee9-a605-7a8c62,53871167,,,,Email,,application_requested,withdrawn,
3866007040,3/29/2023 12:38,3/29/2023 9:39,1311744533,3/22/2023 12:25,,,suppressed,3/30/2023 12:14,,,,,,,,,,,Yes,Email,4825671,,82d2c7aa-9e79-43a5-8e9a-a03177,43972337,,,,Email,,application_not_started,withdrawn,
3867452156,3/11/2023 16:07,3/12/2023 17:23,1327559035,8/20/2022 10:23,,,bounced,3/10/2023 14:46,,,,,,,,,,,Yes,Email,6237123,,1e6068c4-6928-4e90-b54f-690938,62034477,,,,Email,,application_requested,withdrawn,
3853172345,3/30/2023 9:06,3/26/2023 11:12,1305166217,3/26/2023 10:27,,,surveyed,3/5/2023 1:47,,,,,,,,,,,Yes,Email,5975294,,56dc7ead-6026-455f-857c-fdb1bc,61845138,,,,Email,,application_requested,application_closed_withdrawn,
3862972774,3/20/2023 7:19,3/19/2023 16:19,1336638966,3/28/2023 13:13,,,opened,3/26/2023 8:05,,,,,,,,,,,Yes,Email,6244626,,d6deed08-2573-4c33-b84a-eacb5b,60948759,,,,Email,,application_requested,underwriting_application_closed_withdrawn,
3863292976,3/27/2023 18:18,3/22/2023 9:27,1331985908,3/1/2023 8:28,,,opened,3/24/2023 19:25,,,,,,,,,,,Yes,Email,6363552,,89699da6-d3aa-4984-94f2-3dda52,63980592,,,,Email,,sign_and_exam,withdrawn,
3861042749,3/7/2023 15:14,3/18/2023 4:21,1276190165,3/8/2023 15:38,,,suppressed,3/22/2023 19:38,,,,,,,,,,,Yes,Email,5711974,,f905afcd-4785-4f31-a02e-a4e81a,47256088,,,,Email,,application_requested,withdrawn,
3868394622,3/9/2023 17:14,3/10/2023 13:50,1298183337,9/13/2022 11:13,,,surveyed,3/16/2023 20:05,,,,,,,,,,,Yes,Email,6188311,,51ec17df-be7a-4d37-b225-6afa14,56217460,,,,Email,,application_requested,withdrawn,
3866968596,3/22/2023 14:14,3/20/2023 13:44,1325130092,3/22/2023 18:29,,,suppressed,3/27/2023 3:49,,,,,,,,,,,Yes,Email,5878132,,74c737e3-fddc-4d9a-b09e-6f4a90,59014099,,,,Email,,sign_and_exam,withdrawn,
3846385748,3/27/2023 13:00,3/28/2023 14:43,1223081475,3/27/2023 8:36,,,surveyed,3/7/2023 12:55,,,,,,,,,,,Yes,Email,6046116,,3119150b-2744-46be-b439-4190ec,45204059,,,,Email,,application_requested,withdrawn,
3863086679,3/4/2023 15:37,3/2/2023 15:38,1294882412,3/24/2023 8:49,,,bounced,3/1/2023 15:38,,,,,,,,,,,Yes,Email,5972189,,08dd6276-212d-485f-9f17-ced69a,58156601,,,,Email,,application_requested,application_closed_withdrawn,
3872645702,3/21/2023 13:51,3/22/2023 12:58,1261280894,3/21/2023 17:06,,,surveyed,3/31/2023 11:30,,,,,,,,,,,Yes,Email,5976173,,c6609779-d980-4aea-8f22-a7e884,54992893,,,,Email,,application_requested,withdrawn,
3867736291,3/8/2023 14:29,3/14/2023 15:42,1263011604,3/15/2023 7:59,,,opened,3/24/2023 9:57,,,,,,,,,,,Yes,Email,5697690,,21953f80-1e10-46b9-9547-e8be14,46473564,,,,Email,,application_in_underwriting,withdrawn,
3862480416,3/20/2023 17:08,3/21/2023 15:36,1329884545,3/30/2023 10:03,,,opened,3/21/2023 8:54,,,,,,,,,,,Yes,Email,6068735,,1a7698c3-5a23-4c34-82cf-685e99,64099861,,,,Email,,sign_and_exam,withdrawn,
3852140178,3/10/2023 15:32,3/11/2023 8:18,1285025709,3/12/2023 11:02,,,opened,3/28/2023 15:50,,,,,,,,,,,Yes,Email,6207929,,d9385c00-1365-4bbb-9cde-a6b2d0,60687316,,,,Email,,application_requested,withdrawn,
3872950765,3/2/2023 9:05,3/2/2023 12:30,1332096182,3/8/2023 15:36,,,surveyed,3/29/2023 9:47,,,,,,,,,,,Yes,Email,6204859,,69f5e520-ae41-4625-8fc5-caf5d5,60154036,,,,Email,,application_requested,withdrawn,
3847763533,3/3/2023 15:57,3/4/2023 10:26,1208395980,3/3/2023 15:37,,,surveyed,3/28/2023 19:36,,,,,,,,,,,Yes,Email,6230979,,67460b12-34c2-4127-8bcc-539bba,59821412,,,,Email,,sign_and_exam,application_closed_withdrawn,
3872290845,3/20/2023 9:25,3/21/2023 9:54,1294477736,3/22/2023 8:47,,,opened,3/21/2023 14:33,,,,,,,,,,,Yes,Email,6264518,,3909c350-49f9-4275-baeb-7030ef,53432682,,,,Email,,application_requested,withdrawn,
3853274701,3/13/2023 13:56,3/11/2023 8:07,1301400253,3/13/2023 10:14,,,opened,3/29/2023 13:43,,,,,,,,,,,Yes,Email,6303128,,4a0c871e-5aa7-4bea-a543-d49401,63007561,,,,Email,,sign_and_exam,application_closed_withdrawn,
3847711509,3/8/2023 7:57,3/7/2023 9:07,1244569886,3/17/2023 10:49,,,opened,3/9/2023 15:12,,,,,,,,,,,Yes,Email,6311329,,b227f64a-40fa-4678-aa60-17aaac,59393446,,,,Email,,application_requested,withdrawn,
3861907476,3/8/2023 12:17,3/10/2023 14:01,1334003646,3/28/2023 8:09,,,opened,3/29/2023 20:01,,,,,,,,,,,Yes,Email,6149426,,2bea0fad-7097-4147-8f8f-c86964,61107904,,,,Email,,application_requested,application_closed_withdrawn,
3852722062,3/9/2023 11:35,3/10/2023 13:18,1272184940,3/9/2023 10:03,,,suppressed,3/10/2023 8:27,,,,,,,,,,,Yes,Email,5614785,,c4e2c231-4db3-4af7-bb3b-3ff662,51304614,,,,Email,,sign_and_exam,withdrawn,
3839956225,3/8/2023 9:17,3/10/2023 13:56,1250466528,2/28/2023 13:21,,,opened,3/25/2023 13:57,,,,,,,,,,,Yes,Email,5509358,,41565cf9-8018-42cd-b73a-67a911,58392242,,,,Email,,sign_and_exam,withdrawn,
3870705479,3/1/2023 16:55,3/2/2023 15:21,1323544081,3/10/2023 10:51,,,suppressed,3/2/2023 15:37,,,,,,,,,,,Yes,Email,6002145,,d8a5ae43-de4c-4481-82b2-14989c,51702114,,,,Email,,application_requested,withdrawn,
3866146807,3/2/2023 12:24,3/5/2023 9:55,1309876413,3/6/2023 8:37,,,surveyed,3/8/2023 7:26,,,,,,,,,,,Yes,Email,6108309,,007ef36a-dbf9-473c-961b-46a726,61189649,,,,Email,,application_requested,withdrawn,
3862996477,3/25/2023 9:37,3/31/2023 7:54,1324118358,3/2/2023 14:32,,,opened,3/16/2023 14:08,,,,,,,,,,,Yes,Email,5429294,,aff01046-7601-46fd-acce-fc2043,46422707,,,,Email,,application_requested,application_closed_withdrawn,
3853992761,3/7/2023 14:09,3/8/2023 21:04,1222530939,3/6/2023 8:13,,,surveyed,3/19/2023 8:20,,,,,,,,,,,Yes,Email,5239424,,ca25a998-639e-42ad-bbb1-33207f,59013007,,,,Email,,application_requested,withdrawn,
3865492647,3/25/2023 15:52,3/26/2023 12:24,1306494670,3/17/2023 15:04,,,opened,3/7/2023 15:26,,,,,,,,,,,Yes,Email,5679218,,97b2b891-8128-4ee0-8829-05855f,58043625,,,,Email,,application_requested,application_closed_withdrawn,
3844147367,3/21/2023 14:46,3/28/2023 10:12,1210960621,2/28/2023 16:40,,,opened,3/11/2023 10:52,,,,,,,,,,,Yes,Email,5350662,,72d1e8e9-16ba-4b31-9800-203609,40098576,,,,Email,,application_requested,withdrawn,
3852377415,3/4/2023 10:10,3/4/2023 15:52,1259053419,3/14/2023 16:36,,,opened,3/21/2023 16:32,,,,,,,,,,,Yes,Email,5454923,,72d15656-ed1d-42bf-9d56-dab18e,49424966,,,,Email,,application_requested,withdrawn,
3863197745,3/27/2023 7:40,3/28/2023 10:39,1317699300,3/28/2023 7:37,,,surveyed,3/16/2023 11:25,,,,,,,,,,,Yes,Email,5839293,,be96a259-0e49-4228-9fae-55c1a7,57195223,,,,Email,,application_requested,withdrawn,
3865773796,3/6/2023 14:29,3/10/2023 19:05,1326014033,3/2/2023 10:17,,,suppressed,3/18/2023 13:46,,,,,,,,,,,Yes,Email,6115273,,af0d5da2-bf5a-4c43-b004-091985,49459949,,,,Email,,application_not_started,withdrawn,
3861194398,3/8/2023 10:32,3/15/2023 8:21,1250146467,3/27/2023 9:25,,,opened,3/27/2023 3:49,,,,,,,,,,,Yes,Email,6142663,,a0b9e4dc-47fe-4862-a3c9-0535b8,52954765,,,,Email,,aps_ordered,application_closed_withdrawn,
3862153061,3/30/2023 14:49,3/2/2023 7:58,1314822016,3/23/2023 8:49,,,surveyed,3/8/2023 13:05,,,,,,,,,,,Yes,Email,5233835,,ee6c861f-a5b1-464f-88e2-7cefde,51699563,,,,Email,,application_requested,withdrawn,
3852110855,3/26/2023 16:38,3/1/2023 13:33,1267511578,3/1/2023 9:17,,,opened,3/12/2023 17:37,,,,,,,,,,,Yes,Email,5763742,,3a2fed53-cf4c-408d-a259-e613e7,50127618,,,,Email,,application_requested,withdrawn,
3856942326,3/21/2023 9:07,3/29/2023 11:02,1321311659,3/30/2023 18:32,,,opened,3/2/2023 13:03,,,,,,,,,,,Yes,Email,6356475,,cc54ce3a-404b-44ff-be1d-501b24,61689534,,,,Email,,application_not_started,withdrawn,
3857697813,3/18/2023 16:38,3/31/2023 16:37,1321992053,3/10/2023 8:57,,,opened,3/13/2023 16:15,,,,,,,,,,,Yes,Email,5449913,,46a612d7-47ed-44fc-b827-76e126,52419112,,,,Email,,application_requested,withdrawn,
3860301025,3/25/2023 12:49,3/29/2023 8:48,1253832673,3/3/2023 12:15,,,suppressed,3/26/2023 11:38,,,,,,,,,,,Yes,Email,5547695,,4e4272bf-5cca-4b3a-b014-25022d,54681246,,,,Email,,application_requested,application_closed_withdrawn,
3853277472,3/29/2023 11:25,3/30/2023 8:18,1231091664,3/27/2023 19:39,,,surveyed,3/19/2023 9:59,,,,,,,,,,,Yes,Email,5854663,,0e4cf6c2-546c-4274-a284-3d38e6,56005484,,,,Email,,application_requested,withdrawn,
3859779839,3/17/2023 7:38,3/17/2023 16:12,1326783985,3/10/2023 14:35,,,opened,3/29/2023 16:57,,,,,,,,,,,Yes,Email,5624711,,f4a8b5d3-3860-4dbb-8fbe-9adcd0,58733518,,,,Email,,sign_and_exam,withdrawn,
3872458193,3/21/2023 12:03,3/22/2023 18:42,1323848542,3/29/2023 15:21,,,surveyed,3/22/2023 11:11,,,,,,,,,,,Yes,Email,6078910,,2376c581-9138-4f5a-a47b-c28a15,50385737,,,,Email,,application_requested,withdrawn,
3862175959,3/29/2023 9:09,3/29/2023 11:56,1250166088,3/25/2023 7:54,,,opened,3/7/2023 16:23,,,,,,,,,,,Yes,Email,4996361,,450b6031-3f6b-4562-a4f5-7aad66,47003844,,,,Email,,contact_info_submitted_online,application_closed_withdrawn,
